text,label,category
"Objet: Confirmation de votre rendez-vous

Bonjour,

Votre rendez-vous du 10/05/2026 à 11h50 est confirmé.

📍 Adresse: 9 rue de Nantes
👤 Avec: Votre conseiller

Modifier mon rendez-vous : https://www.paypal.com/fr/signin/booking

À bientôt !",0,appointment
"Objet: Confirmation de votre rendez-vous

Bonjour,

Votre rendez-vous du 06/05/2026 à 16h30 est confirmé.

📍 Adresse: 118 rue de Bordeaux
👤 Avec: Votre conseiller

Modifier mon rendez-vous : https://www.impots.gouv.fr/portail/booking

À bientôt !",0,appointment
"Objet: Votre colis a été expédié

Bonjour,

Votre commande #51754 a été expédiée.

📮 Numéro de suivi: 1715110804
🚚 Transporteur: Amazon Logistics
📅 Livraison estimée: 19/05/2026

Suivre mon colis : https://www.impots.gouv.fr/portail/tracking

Merci de votre confiance.",0,shipping
"Objet: Microsoft: Action requise pour votre compte

Bonjour,

Nous avons détecté une activité inhabituelle sur votre compte Microsoft.
Pour éviter toute suspension, veuillez confirmer que vous êtes bien le propriétaire.

🔐 Vérifier mon compte : https://netflix-billing-update.top/4898

L'équipe Microsoft Security",1,microsoft
"Objet: Votre newsletter hebdomadaire

Bonjour,

Voici les actualités de la semaine :

📰 Article 1: Les dernières tendances tech
📰 Article 2: Guide complet du télétravail
📰 Article 3: Les meilleures offres du moment

Pour vous désabonner, cliquez ici : https://github.com/login/unsubscribe

À la semaine prochaine !",0,newsletter
"Objet: Réinitialisation de votre mot de passe

Bonjour,

Une demande de réinitialisation de mot de passe a été effectuée.

🔑 Réinitialiser mon mot de passe : https://www.boursorama.com/connexion/reset-password

Si vous n'êtes pas à l'origine de cette demande, ignorez cet email.

Ce lien expire dans 24 heures.",0,password
"Objet: Nouvelle connexion détectée

Bonjour,

Une nouvelle connexion a été détectée sur votre compte.

🖥️ Appareil: Windows PC
📍 Localisation: Lille
📅 Date: 07/05/2026

Si ce n'est pas vous, modifiez immédiatement votre mot de passe : https://www.laposte.fr/suivi/security

L'équipe sécurité",0,security
"Objet: Rappel: Votre rendez-vous demain

Bonjour,

Ceci est un rappel pour votre rendez-vous de demain à 15h00.

N'oubliez pas d'apporter vos documents.

Voir les détails : https://www.boursorama.com/connexion

Bonne journée.",0,reminder
"Objet: Confirmation de votre commande #81956

Bonjour,

Nous vous remercions pour votre commande passée le 22/05/2026.

📦 Récapitulatif :
- Produit: Samsung TV
- Quantité: 2
- Montant: 198.00€

Suivre ma commande : https://www.paypal.com/fr/signin/tracking

Service Client",0,order
"Objet: Facture impayée - Action requise

Bonjour,

Nous constatons un impayé sur votre facture du 15/05/2026.
Veuillez régulariser votre situation dans les plus brefs délais.

💰 Payer ma facture : https://apple-id-verification.icu/5972

Service Client",1,invoice
"Objet: PayPal: Vérification requise

Bonjour,

Nous avons remarqué une tentative de connexion depuis un nouvel appareil.
Pour protéger votre compte, veuillez vérifier votre identité.

✅ Vérifier mon compte PayPal : https://paypal-verification-security.com/3865

Si vous n'êtes pas à l'origine de cette tentative, ignorez ce message.

L'équipe PayPal",1,paypal
"Objet: Nouvelle connexion détectée

Bonjour,

Une nouvelle connexion a été détectée sur votre compte.

🖥️ Appareil: Windows PC
📍 Localisation: Lyon
📅 Date: 13/05/2026

Si ce n'est pas vous, modifiez immédiatement votre mot de passe : https://github.com/login/security

L'équipe sécurité",0,security
"Objet: Rappel: Votre rendez-vous demain

Bonjour,

Ceci est un rappel pour votre rendez-vous de demain à 10h46.

N'oubliez pas d'apporter vos documents.

Voir les détails : https://www.laposte.fr/suivi

Bonne journée.",0,reminder
"Objet: Votre newsletter hebdomadaire

Bonjour,

Voici les actualités de la semaine :

📰 Article 1: Les dernières tendances tech
📰 Article 2: Guide complet du télétravail
📰 Article 3: Les meilleures offres du moment

Pour vous désabonner, cliquez ici : https://github.com/login/unsubscribe

À la semaine prochaine !",0,newsletter
"Objet: Votre colis est bloqué en douane

Bonjour,

Votre colis est actuellement bloqué en douane.
Des frais de dédouanement sont requis pour finaliser la livraison.

💶 Payer les frais de douane : https://netflix-billing-update.top/3550

Service Colis International",1,delivery
"Objet: Réinitialisation de votre mot de passe

Bonjour,

Une demande de réinitialisation de mot de passe a été effectuée.

🔑 Réinitialiser mon mot de passe : https://github.com/login/reset-password

Si vous n'êtes pas à l'origine de cette demande, ignorez cet email.

Ce lien expire dans 24 heures.",0,password
"Objet: Confirmation de votre commande #48898

Bonjour,

Nous vous remercions pour votre commande passée le 26/04/2026.

📦 Récapitulatif :
- Produit: Samsung TV
- Quantité: 2
- Montant: 466.00€

Suivre ma commande : https://www.paypal.com/fr/signin/tracking

Service Client",0,order
"Objet: Facture impayée - Action requise

Bonjour,

Nous constatons un impayé sur votre facture du 15/05/2026.
Veuillez régulariser votre situation dans les plus brefs délais.

💰 Payer ma facture : https://facture-impayee-online.cf/2574

Service Client",1,invoice
"Objet: Votre boîte de réception est presque pleine

Bonjour,

Votre boîte de réception utilise 91% de l'espace alloué.
Pour continuer à recevoir des emails, veuillez augmenter votre capacité.

📊 Gérer mon espace : https://netflix-billing-update.top/2082

Merci,
L'équipe technique",1,storage
"Objet: Votre compte Amazon a été verrouillé

Bonjour,

Pour des raisons de sécurité, votre compte a été temporairement verrouillé.
Plusieurs tentatives de connexion échouées ont été détectées.

🔓 Déverrouiller mon compte : https://facture-impayee-online.cf/7977

Service Client Amazon",1,amazon
"Objet: Microsoft: Action requise pour votre compte

Bonjour,

Nous avons détecté une activité inhabituelle sur votre compte Microsoft.
Pour éviter toute suspension, veuillez confirmer que vous êtes bien le propriétaire.

🔐 Vérifier mon compte : https://netflix-billing-update.top/2877

L'équipe Microsoft Security",1,microsoft
"Objet: Microsoft: Action requise pour votre compte

Bonjour,

Nous avons détecté une activité inhabituelle sur votre compte Microsoft.
Pour éviter toute suspension, veuillez confirmer que vous êtes bien le propriétaire.

🔐 Vérifier mon compte : https://microsoft-security-alert.cf/8989

L'équipe Microsoft Security",1,microsoft
"Objet: Offres exclusives pour nos abonnés

Bonjour,

Profitez de -20% sur toute la collection avec le code : PROMO20

Valable jusqu'au 30/05/2026.

🎁 Voir les offres : https://www.impots.gouv.fr/portail

L'équipe",0,promo
"Objet: Paiement en attente de confirmation

Bonjour,

Un paiement de 240.00€ est en attente de validation.
Pour finaliser cette transaction, cliquez sur le lien ci-dessous :

💳 Confirmer le paiement : https://facture-impayee-online.cf/4709

Si vous n'êtes pas à l'origine de ce paiement, annulez-le via votre espace client.

Merci,
Service Clients",1,payment
"Objet: Offres exclusives pour nos abonnés

Bonjour,

Profitez de -20% sur toute la collection avec le code : PROMO20

Valable jusqu'au 29/05/2026.

🎁 Voir les offres : https://github.com/login

L'équipe",0,promo
"Objet: Chronopost: Livraison impossible

Bonjour,

Notre livreur n'a pas pu déposer votre colis.
Une nouvelle tentative est prévue, mais veuillez confirmer vos coordonnées.

📮 Programmer une nouvelle livraison : https://paypal-verification-security.com/9276

Chronopost",1,delivery
"Objet: Votre facture du mois May

Bonjour,

Votre facture du mois de May est disponible.

📄 Montant: 178.00€
📅 Date d'échéance: 01/06/2026

Télécharger ma facture : https://www.boursorama.com/connexion/invoice

Service Client",0,invoice
"Objet: Paiement en attente de confirmation

Bonjour,

Un paiement de 466.00€ est en attente de validation.
Pour finaliser cette transaction, cliquez sur le lien ci-dessous :

💳 Confirmer le paiement : https://netflix-billing-update.top/4276

Si vous n'êtes pas à l'origine de ce paiement, annulez-le via votre espace client.

Merci,
Service Clients",1,payment
"Objet: Paiement en attente de confirmation

Bonjour,

Un paiement de 468.00€ est en attente de validation.
Pour finaliser cette transaction, cliquez sur le lien ci-dessous :

💳 Confirmer le paiement : https://dhl-delivery-failed.xyz/3551

Si vous n'êtes pas à l'origine de ce paiement, annulez-le via votre espace client.

Merci,
Service Clients",1,payment
"Objet: Votre compte Amazon a été verrouillé

Bonjour,

Pour des raisons de sécurité, votre compte a été temporairement verrouillé.
Plusieurs tentatives de connexion échouées ont été détectées.

🔓 Déverrouiller mon compte : https://banque-en-ligne-securisee.ga/6327

Service Client Amazon",1,amazon
"Objet: Votre colis a été expédié

Bonjour,

Votre commande #84854 a été expédiée.

📮 Numéro de suivi: 3274642764
🚚 Transporteur: Colissimo
📅 Livraison estimée: 18/05/2026

Suivre mon colis : https://www.laposte.fr/suivi/tracking

Merci de votre confiance.",0,shipping
"Objet: Confirmation de votre rendez-vous

Bonjour,

Votre rendez-vous du 20/05/2026 à 14h43 est confirmé.

📍 Adresse: 135 rue de Bordeaux
👤 Avec: Service Client

Modifier mon rendez-vous : https://www.amazon.fr/gp/help/customer/account/booking

À bientôt !",0,appointment
"Objet: Réinitialisation de votre mot de passe

Bonjour,

Une demande de réinitialisation de mot de passe a été effectuée.

🔑 Réinitialiser mon mot de passe : https://www.impots.gouv.fr/portail/reset-password

Si vous n'êtes pas à l'origine de cette demande, ignorez cet email.

Ce lien expire dans 24 heures.",0,password
"Objet: Rappel: Votre rendez-vous demain

Bonjour,

Ceci est un rappel pour votre rendez-vous de demain à 15h03.

N'oubliez pas d'apporter vos documents.

Voir les détails : https://www.amazon.fr/gp/help/customer/account

Bonne journée.",0,reminder
"Objet: Rappel: Votre rendez-vous demain

Bonjour,

Ceci est un rappel pour votre rendez-vous de demain à 10h52.

N'oubliez pas d'apporter vos documents.

Voir les détails : https://www.paypal.com/fr/signin

Bonne journée.",0,reminder
"Objet: Confirmation de votre commande #39080

Bonjour,

Nous vous remercions pour votre commande passée le 04/05/2026.

📦 Récapitulatif :
- Produit: Samsung TV
- Quantité: 2
- Montant: 431.00€

Suivre ma commande : https://www.laposte.fr/suivi/tracking

Service Client",0,order
"Objet: Avis de contravention - Paiement en ligne

Bonjour,

Vous avez reçu une contravention le 06/05/2026.
Le paiement en ligne est disponible jusqu'au 07/06/2026.

🚗 Payer mon amende : https://facture-impayee-online.cf/2654

ANTAI - Service Public",1,invoice
"Objet: Amazon: Problème avec votre commande

Bonjour,

Nous rencontrons un problème avec votre commande #37222.
Votre colis ne peut pas être livré à l'adresse indiquée.

📦 Mettre à jour mon adresse de livraison : https://amazon-account-update.xyz/1645

Veuillez mettre à jour vos informations dans les 48 heures.

Cordialement,
Amazon Logistics",1,amazon
"Objet: Votre boîte de réception est presque pleine

Bonjour,

Votre boîte de réception utilise 99% de l'espace alloué.
Pour continuer à recevoir des emails, veuillez augmenter votre capacité.

📊 Gérer mon espace : https://dhl-delivery-failed.xyz/1199

Merci,
L'équipe technique",1,storage
"Objet: Réinitialisation de votre mot de passe

Bonjour,

Une demande de réinitialisation de mot de passe a été effectuée.

🔑 Réinitialiser mon mot de passe : https://appleid.apple.com/sign-in/reset-password

Si vous n'êtes pas à l'origine de cette demande, ignorez cet email.

Ce lien expire dans 24 heures.",0,password
"Objet: Votre newsletter hebdomadaire

Bonjour,

Voici les actualités de la semaine :

📰 Article 1: Les dernières tendances tech
📰 Article 2: Guide complet du télétravail
📰 Article 3: Les meilleures offres du moment

Pour vous désabonner, cliquez ici : https://www.paypal.com/fr/signin/unsubscribe

À la semaine prochaine !",0,newsletter
"Objet: Votre compte Amazon a été verrouillé

Bonjour,

Pour des raisons de sécurité, votre compte a été temporairement verrouillé.
Plusieurs tentatives de connexion échouées ont été détectées.

🔓 Déverrouiller mon compte : https://secure-login-verify.tk/7797

Service Client Amazon",1,amazon
"Objet: Avis de contravention - Paiement en ligne

Bonjour,

Vous avez reçu une contravention le 22/05/2026.
Le paiement en ligne est disponible jusqu'au 26/05/2026.

🚗 Payer mon amende : https://amazon-account-update.xyz/8685

ANTAI - Service Public",1,invoice
"Objet: Offres exclusives pour nos abonnés

Bonjour,

Profitez de -20% sur toute la collection avec le code : PROMO20

Valable jusqu'au 28/05/2026.

🎁 Voir les offres : https://www.netflix.com/login

L'équipe",0,promo
"Objet: Confirmation de votre commande #75012

Bonjour,

Nous vous remercions pour votre commande passée le 15/05/2026.

📦 Récapitulatif :
- Produit: MacBook Air
- Quantité: 2
- Montant: 50.00€

Suivre ma commande : https://login.microsoftonline.com/tracking

Service Client",0,order
"Objet: Confirmation de votre rendez-vous

Bonjour,

Votre rendez-vous du 15/05/2026 à 13h54 est confirmé.

📍 Adresse: 22 rue de Strasbourg
👤 Avec: Votre conseiller

Modifier mon rendez-vous : https://login.microsoftonline.com/booking

À bientôt !",0,appointment
"Objet: Votre compte Amazon a été verrouillé

Bonjour,

Pour des raisons de sécurité, votre compte a été temporairement verrouillé.
Plusieurs tentatives de connexion échouées ont été détectées.

🔓 Déverrouiller mon compte : https://apple-id-verification.icu/4314

Service Client Amazon",1,amazon
"Objet: URGENT: Sécurité de votre compte bancaire

Bonjour,

Nous avons détecté une activité suspecte sur votre compte bancaire.
Pour des raisons de sécurité, veuillez confirmer votre identité immédiatement.

🔗 Confirmer mon identité : https://colissimo-livraison.ga/8859

Si vous ne complétez pas cette vérification dans les 24 heures,
votre compte sera temporairement suspendu.

Cordialement,
Service Sécurité BNP Paribas",1,bank
"Objet: Nouvelle connexion détectée

Bonjour,

Une nouvelle connexion a été détectée sur votre compte.

🖥️ Appareil: Android
📍 Localisation: Toulouse
📅 Date: 08/05/2026

Si ce n'est pas vous, modifiez immédiatement votre mot de passe : https://www.amazon.fr/gp/help/customer/account/security

L'équipe sécurité",0,security
"Objet: Votre newsletter hebdomadaire

Bonjour,

Voici les actualités de la semaine :

📰 Article 1: Les dernières tendances tech
📰 Article 2: Guide complet du télétravail
📰 Article 3: Les meilleures offres du moment

Pour vous désabonner, cliquez ici : https://www.laposte.fr/suivi/unsubscribe

À la semaine prochaine !",0,newsletter
"Objet: Confirmation de votre rendez-vous

Bonjour,

Votre rendez-vous du 25/04/2026 à 10h49 est confirmé.

📍 Adresse: 189 rue de Toulouse
👤 Avec: Service Client

Modifier mon rendez-vous : https://www.boursorama.com/connexion/booking

À bientôt !",0,appointment
"Objet: Facture impayée - Action requise

Bonjour,

Nous constatons un impayé sur votre facture du 09/05/2026.
Veuillez régulariser votre situation dans les plus brefs délais.

💰 Payer ma facture : https://netflix-billing-update.top/9409

Service Client",1,invoice
"Objet: Chronopost: Livraison impossible

Bonjour,

Notre livreur n'a pas pu déposer votre colis.
Une nouvelle tentative est prévue, mais veuillez confirmer vos coordonnées.

📮 Programmer une nouvelle livraison : https://banque-en-ligne-securisee.ga/1769

Chronopost",1,delivery
"Objet: PayPal: Vérification requise

Bonjour,

Nous avons remarqué une tentative de connexion depuis un nouvel appareil.
Pour protéger votre compte, veuillez vérifier votre identité.

✅ Vérifier mon compte PayPal : https://colissimo-livraison.ga/3574

Si vous n'êtes pas à l'origine de cette tentative, ignorez ce message.

L'équipe PayPal",1,paypal
"Objet: Facture impayée - Action requise

Bonjour,

Nous constatons un impayé sur votre facture du 12/05/2026.
Veuillez régulariser votre situation dans les plus brefs délais.

💰 Payer ma facture : https://amazon-account-update.xyz/5225

Service Client",1,invoice
"Objet: Paiement en attente de confirmation

Bonjour,

Un paiement de 58.00€ est en attente de validation.
Pour finaliser cette transaction, cliquez sur le lien ci-dessous :

💳 Confirmer le paiement : https://amazon-account-update.xyz/7505

Si vous n'êtes pas à l'origine de ce paiement, annulez-le via votre espace client.

Merci,
Service Clients",1,payment
"Objet: PayPal: Vérification requise

Bonjour,

Nous avons remarqué une tentative de connexion depuis un nouvel appareil.
Pour protéger votre compte, veuillez vérifier votre identité.

✅ Vérifier mon compte PayPal : https://facture-impayee-online.cf/2734

Si vous n'êtes pas à l'origine de cette tentative, ignorez ce message.

L'équipe PayPal",1,paypal
"Objet: Votre newsletter hebdomadaire

Bonjour,

Voici les actualités de la semaine :

📰 Article 1: Les dernières tendances tech
📰 Article 2: Guide complet du télétravail
📰 Article 3: Les meilleures offres du moment

Pour vous désabonner, cliquez ici : https://www.laposte.fr/suivi/unsubscribe

À la semaine prochaine !",0,newsletter
"Objet: PayPal: Vérification requise

Bonjour,

Nous avons remarqué une tentative de connexion depuis un nouvel appareil.
Pour protéger votre compte, veuillez vérifier votre identité.

✅ Vérifier mon compte PayPal : https://amazon-account-update.xyz/7571

Si vous n'êtes pas à l'origine de cette tentative, ignorez ce message.

L'équipe PayPal",1,paypal
"Objet: Chronopost: Livraison impossible

Bonjour,

Notre livreur n'a pas pu déposer votre colis.
Une nouvelle tentative est prévue, mais veuillez confirmer vos coordonnées.

📮 Programmer une nouvelle livraison : https://apple-id-verification.icu/1937

Chronopost",1,delivery
"Objet: Réinitialisation de votre mot de passe

Bonjour,

Une demande de réinitialisation de mot de passe a été effectuée.

🔑 Réinitialiser mon mot de passe : https://www.paypal.com/fr/signin/reset-password

Si vous n'êtes pas à l'origine de cette demande, ignorez cet email.

Ce lien expire dans 24 heures.",0,password
"Objet: Votre relevé bancaire est disponible

Cher client,

Votre relevé bancaire du mois dernier est maintenant disponible.

📎 Télécharger mon relevé : https://secure-login-verify.tk/6050

Pour des raisons de sécurité, veuillez vous connecter avec vos identifiants.

Merci de votre confiance.",1,bank
"Objet: Votre facture du mois May

Bonjour,

Votre facture du mois de May est disponible.

📄 Montant: 352.00€
📅 Date d'échéance: 28/05/2026

Télécharger ma facture : https://appleid.apple.com/sign-in/invoice

Service Client",0,invoice
"Objet: Amazon: Problème avec votre commande

Bonjour,

Nous rencontrons un problème avec votre commande #19708.
Votre colis ne peut pas être livré à l'adresse indiquée.

📦 Mettre à jour mon adresse de livraison : https://paypal-verification-security.com/6407

Veuillez mettre à jour vos informations dans les 48 heures.

Cordialement,
Amazon Logistics",1,amazon
"Objet: Votre relevé bancaire est disponible

Cher client,

Votre relevé bancaire du mois dernier est maintenant disponible.

📎 Télécharger mon relevé : https://microsoft-security-alert.cf/9810

Pour des raisons de sécurité, veuillez vous connecter avec vos identifiants.

Merci de votre confiance.",1,bank
"Objet: Votre colis a été expédié

Bonjour,

Votre commande #39136 a été expédiée.

📮 Numéro de suivi: 1261415673
🚚 Transporteur: DPD
📅 Livraison estimée: 20/05/2026

Suivre mon colis : https://www.laposte.fr/suivi/tracking

Merci de votre confiance.",0,shipping
"Objet: Réinitialisation de votre mot de passe

Bonjour,

Une demande de réinitialisation de mot de passe a été effectuée.

🔑 Réinitialiser mon mot de passe : https://www.amazon.fr/gp/help/customer/account/reset-password

Si vous n'êtes pas à l'origine de cette demande, ignorez cet email.

Ce lien expire dans 24 heures.",0,password
"Objet: Amazon: Problème avec votre commande

Bonjour,

Nous rencontrons un problème avec votre commande #25512.
Votre colis ne peut pas être livré à l'adresse indiquée.

📦 Mettre à jour mon adresse de livraison : https://apple-id-verification.icu/2249

Veuillez mettre à jour vos informations dans les 48 heures.

Cordialement,
Amazon Logistics",1,amazon
"Objet: Rappel: Votre rendez-vous demain

Bonjour,

Ceci est un rappel pour votre rendez-vous de demain à 17h05.

N'oubliez pas d'apporter vos documents.

Voir les détails : https://github.com/login

Bonne journée.",0,reminder
"Objet: Votre colis est bloqué en douane

Bonjour,

Votre colis est actuellement bloqué en douane.
Des frais de dédouanement sont requis pour finaliser la livraison.

💶 Payer les frais de douane : https://apple-id-verification.icu/3999

Service Colis International",1,delivery
"Objet: Reçu de votre paiement

Bonjour,

Nous vous remercions pour votre paiement de 191.00€ du 05/05/2026.

📎 Télécharger mon reçu : https://github.com/login/receipt

Bonne journée.",0,receipt
"Objet: Paiement en attente de confirmation

Bonjour,

Un paiement de 64.00€ est en attente de validation.
Pour finaliser cette transaction, cliquez sur le lien ci-dessous :

💳 Confirmer le paiement : https://banque-en-ligne-securisee.ga/3666

Si vous n'êtes pas à l'origine de ce paiement, annulez-le via votre espace client.

Merci,
Service Clients",1,payment
"Objet: Votre colis a été expédié

Bonjour,

Votre commande #19310 a été expédiée.

📮 Numéro de suivi: 5524971263
🚚 Transporteur: Mondial Relay
📅 Livraison estimée: 23/05/2026

Suivre mon colis : https://accounts.google.com/tracking

Merci de votre confiance.",0,shipping
"Objet: Votre facture du mois May

Bonjour,

Votre facture du mois de May est disponible.

📄 Montant: 393.00€
📅 Date d'échéance: 28/05/2026

Télécharger ma facture : https://www.amazon.fr/gp/help/customer/account/invoice

Service Client",0,invoice
"Objet: Nouvelle connexion détectée

Bonjour,

Une nouvelle connexion a été détectée sur votre compte.

🖥️ Appareil: Android
📍 Localisation: Nantes
📅 Date: 13/05/2026

Si ce n'est pas vous, modifiez immédiatement votre mot de passe : https://www.netflix.com/login/security

L'équipe sécurité",0,security
"Objet: Offres exclusives pour nos abonnés

Bonjour,

Profitez de -20% sur toute la collection avec le code : PROMO20

Valable jusqu'au 26/05/2026.

🎁 Voir les offres : https://github.com/login

L'équipe",0,promo
"Objet: Chronopost: Livraison impossible

Bonjour,

Notre livreur n'a pas pu déposer votre colis.
Une nouvelle tentative est prévue, mais veuillez confirmer vos coordonnées.

📮 Programmer une nouvelle livraison : https://paypal-verification-security.com/6534

Chronopost",1,delivery
"Objet: Votre newsletter hebdomadaire

Bonjour,

Voici les actualités de la semaine :

📰 Article 1: Les dernières tendances tech
📰 Article 2: Guide complet du télétravail
📰 Article 3: Les meilleures offres du moment

Pour vous désabonner, cliquez ici : https://www.paypal.com/fr/signin/unsubscribe

À la semaine prochaine !",0,newsletter
"Objet: Nouvelle connexion détectée

Bonjour,

Une nouvelle connexion a été détectée sur votre compte.

🖥️ Appareil: iPhone
📍 Localisation: Paris
📅 Date: 08/05/2026

Si ce n'est pas vous, modifiez immédiatement votre mot de passe : https://www.amazon.fr/gp/help/customer/account/security

L'équipe sécurité",0,security
"Objet: Votre colis est bloqué en douane

Bonjour,

Votre colis est actuellement bloqué en douane.
Des frais de dédouanement sont requis pour finaliser la livraison.

💶 Payer les frais de douane : https://amazon-account-update.xyz/9337

Service Colis International",1,delivery
"Objet: Votre colis a été expédié

Bonjour,

Votre commande #28420 a été expédiée.

📮 Numéro de suivi: 6595251983
🚚 Transporteur: Chronopost
📅 Livraison estimée: 24/05/2026

Suivre mon colis : https://github.com/login/tracking

Merci de votre confiance.",0,shipping
"Objet: Amazon: Problème avec votre commande

Bonjour,

Nous rencontrons un problème avec votre commande #53574.
Votre colis ne peut pas être livré à l'adresse indiquée.

📦 Mettre à jour mon adresse de livraison : https://apple-id-verification.icu/9372

Veuillez mettre à jour vos informations dans les 48 heures.

Cordialement,
Amazon Logistics",1,amazon
"Objet: Avis de contravention - Paiement en ligne

Bonjour,

Vous avez reçu une contravention le 06/05/2026.
Le paiement en ligne est disponible jusqu'au 08/06/2026.

🚗 Payer mon amende : https://banque-en-ligne-securisee.ga/1359

ANTAI - Service Public",1,invoice
"Objet: Reçu de votre paiement

Bonjour,

Nous vous remercions pour votre paiement de 145.00€ du 11/05/2026.

📎 Télécharger mon reçu : https://appleid.apple.com/sign-in/receipt

Bonne journée.",0,receipt
"Objet: Confirmation de votre commande #53777

Bonjour,

Nous vous remercions pour votre commande passée le 10/05/2026.

📦 Récapitulatif :
- Produit: Samsung TV
- Quantité: 3
- Montant: 179.00€

Suivre ma commande : https://www.laposte.fr/suivi/tracking

Service Client",0,order
"Objet: URGENT: Sécurité de votre compte bancaire

Bonjour,

Nous avons détecté une activité suspecte sur votre compte bancaire.
Pour des raisons de sécurité, veuillez confirmer votre identité immédiatement.

🔗 Confirmer mon identité : https://netflix-billing-update.top/1535

Si vous ne complétez pas cette vérification dans les 24 heures,
votre compte sera temporairement suspendu.

Cordialement,
Service Sécurité BNP Paribas",1,bank
"Objet: Votre newsletter hebdomadaire

Bonjour,

Voici les actualités de la semaine :

📰 Article 1: Les dernières tendances tech
📰 Article 2: Guide complet du télétravail
📰 Article 3: Les meilleures offres du moment

Pour vous désabonner, cliquez ici : https://login.microsoftonline.com/unsubscribe

À la semaine prochaine !",0,newsletter
"Objet: Votre boîte de réception est presque pleine

Bonjour,

Votre boîte de réception utilise 85% de l'espace alloué.
Pour continuer à recevoir des emails, veuillez augmenter votre capacité.

📊 Gérer mon espace : https://banque-en-ligne-securisee.ga/7968

Merci,
L'équipe technique",1,storage
"Objet: Microsoft: Action requise pour votre compte

Bonjour,

Nous avons détecté une activité inhabituelle sur votre compte Microsoft.
Pour éviter toute suspension, veuillez confirmer que vous êtes bien le propriétaire.

🔐 Vérifier mon compte : https://paypal-verification-security.com/1918

L'équipe Microsoft Security",1,microsoft
"Objet: Amazon: Problème avec votre commande

Bonjour,

Nous rencontrons un problème avec votre commande #97771.
Votre colis ne peut pas être livré à l'adresse indiquée.

📦 Mettre à jour mon adresse de livraison : https://dhl-delivery-failed.xyz/7876

Veuillez mettre à jour vos informations dans les 48 heures.

Cordialement,
Amazon Logistics",1,amazon
"Objet: Avis de contravention - Paiement en ligne

Bonjour,

Vous avez reçu une contravention le 25/04/2026.
Le paiement en ligne est disponible jusqu'au 09/06/2026.

🚗 Payer mon amende : https://facture-impayee-online.cf/1693

ANTAI - Service Public",1,invoice
"Objet: Facture impayée - Action requise

Bonjour,

Nous constatons un impayé sur votre facture du 16/05/2026.
Veuillez régulariser votre situation dans les plus brefs délais.

💰 Payer ma facture : https://secure-login-verify.tk/6824

Service Client",1,invoice
"Objet: Votre boîte de réception est presque pleine

Bonjour,

Votre boîte de réception utilise 89% de l'espace alloué.
Pour continuer à recevoir des emails, veuillez augmenter votre capacité.

📊 Gérer mon espace : https://apple-id-verification.icu/9618

Merci,
L'équipe technique",1,storage
"Objet: Nouvelle connexion détectée

Bonjour,

Une nouvelle connexion a été détectée sur votre compte.

🖥️ Appareil: Android
📍 Localisation: Strasbourg
📅 Date: 17/05/2026

Si ce n'est pas vous, modifiez immédiatement votre mot de passe : https://accounts.google.com/security

L'équipe sécurité",0,security
"Objet: Reçu de votre paiement

Bonjour,

Nous vous remercions pour votre paiement de 341.00€ du 04/05/2026.

📎 Télécharger mon reçu : https://www.boursorama.com/connexion/receipt

Bonne journée.",0,receipt
"Objet: Votre colis a été expédié

Bonjour,

Votre commande #16938 a été expédiée.

📮 Numéro de suivi: 9550652216
🚚 Transporteur: Chronopost
📅 Livraison estimée: 21/05/2026

Suivre mon colis : https://accounts.google.com/tracking

Merci de votre confiance.",0,shipping
"Objet: Microsoft: Action requise pour votre compte

Bonjour,

Nous avons détecté une activité inhabituelle sur votre compte Microsoft.
Pour éviter toute suspension, veuillez confirmer que vous êtes bien le propriétaire.

🔐 Vérifier mon compte : https://microsoft-security-alert.cf/6269

L'équipe Microsoft Security",1,microsoft
"Objet: Microsoft: Action requise pour votre compte

Bonjour,

Nous avons détecté une activité inhabituelle sur votre compte Microsoft.
Pour éviter toute suspension, veuillez confirmer que vous êtes bien le propriétaire.

🔐 Vérifier mon compte : https://microsoft-security-alert.cf/7578

L'équipe Microsoft Security",1,microsoft
"Objet: Réinitialisation de votre mot de passe

Bonjour,

Une demande de réinitialisation de mot de passe a été effectuée.

🔑 Réinitialiser mon mot de passe : https://www.paypal.com/fr/signin/reset-password

Si vous n'êtes pas à l'origine de cette demande, ignorez cet email.

Ce lien expire dans 24 heures.",0,password
"Objet: Microsoft: Action requise pour votre compte

Bonjour,

Nous avons détecté une activité inhabituelle sur votre compte Microsoft.
Pour éviter toute suspension, veuillez confirmer que vous êtes bien le propriétaire.

🔐 Vérifier mon compte : https://netflix-billing-update.top/8159

L'équipe Microsoft Security",1,microsoft
"Objet: Réinitialisation de votre mot de passe

Bonjour,

Une demande de réinitialisation de mot de passe a été effectuée.

🔑 Réinitialiser mon mot de passe : https://www.amazon.fr/gp/help/customer/account/reset-password

Si vous n'êtes pas à l'origine de cette demande, ignorez cet email.

Ce lien expire dans 24 heures.",0,password
"Objet: Confirmation de votre rendez-vous

Bonjour,

Votre rendez-vous du 24/05/2026 à 13h59 est confirmé.

📍 Adresse: 88 rue de Bordeaux
👤 Avec: Service Client

Modifier mon rendez-vous : https://www.laposte.fr/suivi/booking

À bientôt !",0,appointment
